Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [25/Oct/2021 12:41:55] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjQxfQ.9Bzxpr3NBo7O6oDK4krSf_Qc3CN4yKV8R-5HTcapMeg&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "POST /auth/logout/v1 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjUyfQ.HFcYKQ-cVIuH8wKEjyC8H9GqP9kL44Sa_1zxVAvTy2M&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjUzfQ.mat9ijOO5nlAGejHlEAyFe27VmMA9ihCigFFePotZZM&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjUzfQ.mat9ijOO5nlAGejHlEAyFe27VmMA9ihCigFFePotZZM&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:55] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjU0fQ._GZ3zstjmFUOkvUIodgipuajX7Nckda-UnQCUHupn-E&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjU1fQ.WDDpCbWAkXkUxv2uAZ5UmVH_Tv7MEGzy5_Cn1vHFrNU&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjU2fQ.hR_KlZCwFGHSqLV78bOgS276SQA7mcIybujneMIbEi0&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjMsInNlc3Npb25faWQiOjU4fQ.mvlaLDfwFDV6oiMOYr0pzbioiNrf51EQZlK5cpzLhZU&u_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjQsInNlc3Npb25faWQiOjU5fQ.KZ2DRsYM2RRKZaQzgCN-uVIOknFyTAR0cIjy1zyNOCc&u_id=4 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjYwfQ.7zuWTnesO_iloka6YYZlRqcGAzavV7VEsHZBPGpJ4mY&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjMsInNlc3Npb25faWQiOjYyfQ.b2_OCa4484zxcg2boX_QiAk3mM_IaRC9TUUqLJeAwp0&u_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjQsInNlc3Npb25faWQiOjYzfQ.t5SCbSFuENm7SH3zbbSwgZtPpuHVFiK5k02l6Zl6zYU&u_id=4 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjY0fQ.rOgrAIPQ3Wmf6rM4amfrd0ziDJRbAL8rjMnoFzSCAF0&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjMsInNlc3Npb25faWQiOjY2fQ.Hree-ZCvtjJhmZJpQv-SXSeI1VnMz-8wNw7SCTiCLnM&u_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjQsInNlc3Npb25faWQiOjY3fQ.NigG7ljjaIxgsXJ-tCVvCTkg-3M0CEU8gHYlg9SnKbA&u_id=4 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjY4fQ.IcgI_TLlCzfP1_BJdY4oMNDuiT0_64voHycmU0sphSc&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjMsInNlc3Npb25faWQiOjcwfQ.IMElUOVDZ3mDhVgCju9Z_NJMd5Dt4PENWHutcXRVl5U&u_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjQsInNlc3Npb25faWQiOjcxfQ.D2MPEFmpTLYqxe3elBQZYNUActS2C0gD1nCBQIHo3j4&u_id=4 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjcyfQ.HasYnwNp8tRjWAAXN8_GgSFYw7wHQA633BuJ3NECXPg&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjczfQ.MaHbbh80KmH3dvEe6oSi2NcDfjROTSac2jQIsT7sKYA&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "POST /channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "POST /channel/addowner/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjczfQ.MaHbbh80KmH3dvEe6oSi2NcDfjROTSac2jQIsT7sKYA&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjc0fQ.FUVpgr-0HPONdwFOdTBPteB0FA-bh3zgKJuCt8JtFA4&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjc1fQ.xuwDKO7eBBW2wNP4HB5ayW9jv0yj2zc499T2R1zahrc&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "POST /channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:56] "POST /channel/addowner/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:57] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjc0fQ.FUVpgr-0HPONdwFOdTBPteB0FA-bh3zgKJuCt8JtFA4&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:57] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:57] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:57] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjc2fQ.u-LLZQjmeAwfVXw_hvrWJFIs5OIYu4dz9VjYStxAatc&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:57] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:57] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:57] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjc3fQ.9aeSLINbqXWlPkDkQwabmJUPp3qjxeB3HNhZprw4F48&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:57] "POST /channel/addowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:41:57] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:57] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:57] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjc4fQ.OwN2GFLbWzwAOHRfOFvy7-PsPAlwdrMEFggOhpYiskM&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:57] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:57] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:57] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjc5fQ.HG_EiDfVU38LjL-abzxQ38E3FsUOMl-aKCdQXhvjgdM&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:57] "POST /channel/addowner/v1 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:41:57] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:57] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:57] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjgwfQ.txJd2WoJeFdNIHcFZE3tx75j2Iq8Pkb292g_Fa6FJkk&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:57] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:57] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjgxfQ.0KeW0bo7FKpqIij4OUkqEeV6EG70DgVEM-ixpyfy5Q4&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:57] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:57] "POST /channel/addowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjgyfQ.WFsyxuPiUsCOHfSwi8BT36im2ATamIN-bG8qpqCZN4w&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjgzfQ.Rwi1INoNG6YyHOlNK4LSDfuxK2blRDnWoG9tk0u3sgg&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "POST /channel/addowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjg0fQ.QSzE8pTeG9onWLJyW0PFJrUNba_jtDZv97S1maWiikU&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjg1fQ.9iPMDWPkMhKGgrGsHR3F1Pqfg4xQ5y3p_uYcHlBlraQ&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "POST /channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "POST /channel/addowner/v1 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjg2fQ.IWzazOwaMHC9A1yt2wMNoSsOLeaBSMkD0E7MlgltU3Q&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "POST /channel/addowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjg3fQ.JhypBTaMJ77_Y-Aj8fQzs8jEKRnKo59viPlka5TOAQ4&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "POST /channel/addowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjg4fQ.0uER_00DxjbjBlXGqg8Op7hDzkMH1F9Lk2pcF4tKT0c&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjg5fQ.lrSREBWH3C9NlZfMiDqcXnz9FjUvlyIrLghDflXvcDk&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "POST /channel/addowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjkwfQ.ZflcrMVXnz_AxBEUIN9VVPQnutHvwBC-DNh7uvTy9To&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjkxfQ.WWSQMdE6rjq04pJRXgqgJU3iOvvSJTmBWl2AUXEx4K0&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "POST /channel/addowner/v1 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:41:58] "DELETE /clear/v1 HTTP/1.1" 200 -
