Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /channel/addowner/v1 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /channel/addowner/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /channel/addowner/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjcwfQ.WvtUxwoS9fGlJkQdGO2G6OeQ8jhgGnwwKc3vAjbxS1M&channel_id=1 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjcxfQ.ZRwAAFovamaTwkWi7iy08mNa8dWy0ISrZgSQf6UBhKU&channel_id=-1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjcxfQ.ZRwAAFovamaTwkWi7iy08mNa8dWy0ISrZgSQf6UBhKU&channel_id=0 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjcxfQ.ZRwAAFovamaTwkWi7iy08mNa8dWy0ISrZgSQf6UBhKU&channel_id=256 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjcxfQ.ZRwAAFovamaTwkWi7iy08mNa8dWy0ISrZgSQf6UBhKU&channel_id=256 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjcyfQ.Ddf-XrOgrMDZ7Ae5QXv2ieoyUIvFWSSO3RMM3j1VJys&channel_id=1 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjc0fQ.FUVpgr-0HPONdwFOdTBPteB0FA-bh3zgKJuCt8JtFA4&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjc1fQ.UTwd5A6CNJHcb3AlWgJjhs6Egu4i0qMU-PwkBK94INw&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjc2fQ.u-LLZQjmeAwfVXw_hvrWJFIs5OIYu4dz9VjYStxAatc&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /channel/invite/v2 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /channel/invite/v2 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /channel/invite/v2 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /channel/invite/v2 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /channel/invite/v2 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /channel/invite/v2 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /channel/invite/v2 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /channel/invite/v2 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:39:59] "POST /channel/invite/v2 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channel/join/v2 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channel/join/v2 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channel/join/v2 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channel/join/v2 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channel/join/v2 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channel/join/v2 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channel/join/v2 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channel/join/v2 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channel/leave/v1 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channel/leave/v1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channel/leave/v1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channel/leave/v1 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channel/leave/v1 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channel/leave/v1 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channel/leave/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channel/leave/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channel/leave/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjEwNn0.XIL-lvKqkqzewRIORskn6LwfX3VJIPEtWJs0HlGcTtY&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjEwOH0.B4G5kfpNwYDYSrEppTJTtWmkgIRtvRkyBsloac-0wXU&channel_id=1&start=0 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjEwOX0.Zr4WLyxyy-D1_-lWnv2DYsb02Qn3mbYyH9-QlAredIM&channel_id=-1&start=0 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjEwOX0.Zr4WLyxyy-D1_-lWnv2DYsb02Qn3mbYyH9-QlAredIM&channel_id=-1&start=0 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjExMH0.g8GJe2ETiZyNMu5ONJzHTmCGIMfAfouzLt8NNyHLjJU&channel_id=256&start=0 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjExMH0.g8GJe2ETiZyNMu5ONJzHTmCGIMfAfouzLt8NNyHLjJU&channel_id=256&start=0 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjExMn0.Y6l73vRkJNHJXIGImTFHO_v1E1azYeiRZnJyr_YOxGo&channel_id=1&start=256 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjExMn0.Y6l73vRkJNHJXIGImTFHO_v1E1azYeiRZnJyr_YOxGo&channel_id=1&start=-1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjExMn0.Y6l73vRkJNHJXIGImTFHO_v1E1azYeiRZnJyr_YOxGo&channel_id=1&start=256 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjExMn0.Y6l73vRkJNHJXIGImTFHO_v1E1azYeiRZnJyr_YOxGo&channel_id=1&start=-1 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjExM30.3OMjIDGyDdWd0fnDh9b0kzEapqvGtJImoqm_cZm-u3M&channel_id=1&start=0 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:40:00] "POST /auth/register/v2 HTTP/1.1" 200 -
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: The u_id does not refer to a valid user <Response 155 bytes [400 BAD REQUEST]>
response 400 Bad Request: The u_id does not refer to a valid user <Response 155 bytes [400 BAD REQUEST]>
response 403 Forbidden: The authorised user is not a global owner <Response 153 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: The u_id refers to a user who is the only global owner <Response 170 bytes [400 BAD REQUEST]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: The authorised user is not a global owner <Response 153 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: The u_id does not refer to a valid user <Response 155 bytes [400 BAD REQUEST]>
response 400 Bad Request: The u_id does not refer to a valid user <Response 155 bytes [400 BAD REQUEST]>
response 403 Forbidden: The authorised user is not a global owner <Response 153 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: U_id refers to the only global owner and they are being demoted <Response 179 bytes [400 BAD REQUEST]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: U_id refers to the only global owner and they are being demoted <Response 179 bytes [400 BAD REQUEST]>
response 400 Bad Request: The permission_id is invalid <Response 144 bytes [400 BAD REQUEST]>
response 400 Bad Request: The permission_id is invalid <Response 144 bytes [400 BAD REQUEST]>
response 403 Forbidden: The authorised user is not a global owner <Response 153 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: The authorised user is not a global owner <Response 153 bytes [403 FORBIDDEN]>
response 400 Bad Request: This email is of invalid form <Response 145 bytes [400 BAD REQUEST]>
response 400 Bad Request: This email is of invalid form <Response 145 bytes [400 BAD REQUEST]>
response 400 Bad Request: This email address has already been registered <Response 162 bytes [400 BAD REQUEST]>
response 400 Bad Request: This password is less then 6 characters in length <Response 165 bytes [400 BAD REQUEST]>
response 400 Bad Request: name_first is not between 1 - 50 characters in length <Response 169 bytes [400 BAD REQUEST]>
response 400 Bad Request: name_last is not between 1 - 50 characters in length <Response 168 bytes [400 BAD REQUEST]>
response 400 Bad Request: Email and/or password is not valid! <Response 151 bytes [400 BAD REQUEST]>
response 400 Bad Request: Email and/or password is not valid! <Response 151 bytes [400 BAD REQUEST]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: Channel id is not valid <Response 139 bytes [400 BAD REQUEST]>
response 400 Bad Request: Channel id is not valid <Response 139 bytes [400 BAD REQUEST]>
